ticker,week_start,last_date,future_alpha_5d,label_abs_alpha_gt_1pct,predicted_probability,predicted_label,predicted_alpha_score,predicted_direction,trade_position,trade_side,predicted_edge_dollars,realized_alpha,pnl_dollars,cumulative_pnl_dollars,trade_taken,trade_correct_direction
HD,2025-04-29,2025-05-05,0.0067799439493918,0,0.6574245,1,0.008900207,1,1,long,89.00206536054611,0.0067799439493918,67.799439493918,252.16317597901184,1,1
INTC,2025-04-29,2025-05-05,0.0599275543607669,1,0.812377,1,0.0224824,1,1,long,224.82400760054588,0.0599275543607669,599.2755436076691,851.4387195866809,1,1
JNJ,2025-04-29,2025-05-05,-0.039848725829681,1,0.6073551,1,-0.0031713452,0,-1,short,-31.71345219016075,-0.039848725829681,398.48725829681,1249.925977883491,1,1
KO,2025-04-29,2025-05-05,-0.0645654189046067,1,0.60974956,1,-0.0048576016,0,-1,short,-48.57601597905159,-0.0645654189046067,645.6541890460669,1895.580166929558,1,1
LLY,2025-04-29,2025-05-05,-0.114511172261678,1,0.73533183,1,5.1451847e-05,1,1,long,0.5145184695720673,-0.114511172261678,-1145.1117226167798,750.468444312778,1,0
LRCX,2025-04-29,2025-05-05,0.0785395536037083,1,0.8014942,1,0.010454224,1,1,long,104.54224422574043,0.0785395536037083,785.395536037083,1535.863980349861,1,1
MA,2025-04-29,2025-05-05,-0.0037363343403273,0,0.66831106,1,0.0038312953,1,1,long,38.31295296549797,-0.0037363343403273,-37.363343403273,1498.5006369465882,1,0
META,2025-04-29,2025-05-05,0.0327143971500571,1,0.7758618,1,-0.0048422012,0,-1,short,-48.422012478113174,0.0327143971500571,-327.14397150057096,1171.3566654460174,1,0
MRK,2025-04-29,2025-05-05,-0.0633926039760484,1,0.7079918,1,0.00856722,1,1,long,85.67219600081444,-0.0633926039760484,-633.9260397604841,537.4306256855333,1,0
MS,2025-04-29,2025-05-05,0.0280742593417038,1,0.7603057,1,0.0054671,1,1,long,54.67100068926811,0.0280742593417038,280.742593417038,818.1732191025712,1,1
MSFT,2025-04-29,2025-05-05,-0.0042892188743766,0,0.72431344,1,0.005559845,1,1,long,55.59844896197319,-0.0042892188743766,-42.892188743766,775.2810303588052,1,0
NFLX,2025-04-29,2025-05-05,-0.0555161524331504,1,0.7593177,1,0.02736467,1,1,long,273.64669367671013,-0.0555161524331504,-555.161524331504,220.1195060273012,1,0
ORCL,2025-04-29,2025-05-05,0.0188177152328792,1,0.7277868,1,0.02229427,1,1,long,222.94269874691963,0.0188177152328792,188.177152328792,408.2966583560932,1,1
