ticker,week_start,last_date,future_alpha_5d,label_abs_alpha_gt_1pct,predicted_probability,predicted_label,predicted_alpha_score,predicted_direction,trade_position,trade_side,predicted_edge_dollars,realized_alpha,pnl_dollars,cumulative_pnl_dollars,trade_taken,trade_correct_direction
HD,2025-04-29,2025-05-05,0.0067799439493918,0,0.85657597,1,-0.02048739418387413,0,-1,short,-204.8739418387413,0.0067799439493918,-67.799439493918,2170.3892452154064,1,0
INTC,2025-04-29,2025-05-05,0.0599275543607669,1,0.88993514,1,0.01494261622428894,1,1,long,149.4261622428894,0.0599275543607669,599.2755436076691,2769.6647888230755,1,1
JNJ,2025-04-29,2025-05-05,-0.039848725829681,1,0.8671685,1,-0.0191925261169672,0,-1,short,-191.925261169672,-0.039848725829681,398.48725829681,3168.1520471198855,1,1
KO,2025-04-29,2025-05-05,-0.0645654189046067,1,0.8992041,1,-0.020155053585767746,0,-1,short,-201.55053585767746,-0.0645654189046067,645.6541890460669,3813.806236165952,1,1
LLY,2025-04-29,2025-05-05,-0.114511172261678,1,0.8527296,1,-0.0316150039434433,0,-1,short,-316.150039434433,-0.114511172261678,1145.1117226167798,4958.917958782732,1,1
LRCX,2025-04-29,2025-05-05,0.0785395536037083,1,0.9249257,1,-0.004605804570019245,0,-1,short,-46.05804570019245,0.0785395536037083,-785.395536037083,4173.522422745649,1,0
MA,2025-04-29,2025-05-05,-0.0037363343403273,0,0.72194487,1,0.0011270858813077211,1,1,long,11.270858813077211,-0.0037363343403273,-37.363343403273,4136.159079342377,1,0
META,2025-04-29,2025-05-05,0.0327143971500571,1,0.74636763,1,-0.02325095236301422,0,-1,short,-232.5095236301422,0.0327143971500571,-327.14397150057096,3809.0151078418057,1,0
MRK,2025-04-29,2025-05-05,-0.0633926039760484,1,0.8045299,1,-0.013615199364721775,0,-1,short,-136.15199364721775,-0.0633926039760484,633.9260397604841,4442.94114760229,1,1
MS,2025-04-29,2025-05-05,0.0280742593417038,1,0.84161973,1,-0.00314424023963511,0,-1,short,-31.4424023963511,0.0280742593417038,-280.742593417038,4162.198554185252,1,0
MSFT,2025-04-29,2025-05-05,-0.0042892188743766,0,0.6367263,1,-0.00771333510056138,0,-1,short,-77.1333510056138,-0.0042892188743766,42.892188743766,4205.090742929018,1,1
NFLX,2025-04-29,2025-05-05,-0.0555161524331504,1,0.8631581,1,-0.02551485411822796,0,-1,short,-255.1485411822796,-0.0555161524331504,555.161524331504,4760.252267260522,1,1
ORCL,2025-04-29,2025-05-05,0.0188177152328792,1,0.78753,1,-0.0010745157487690449,0,-1,short,-10.745157487690449,0.0188177152328792,-188.177152328792,4572.07511493173,1,0
PG,2025-04-29,2025-05-05,-0.0212674731416249,1,0.8574337,1,-0.029392868280410767,0,-1,short,-293.92868280410767,-0.0212674731416249,212.67473141624902,4784.74984634798,1,1
PM,2025-04-29,2025-05-05,-0.0825710438490935,1,0.838365,1,-0.00073492486262694,0,-1,short,-7.3492486262694,-0.0825710438490935,825.710438490935,5610.460284838915,1,1
UNH,2025-04-29,2025-05-05,-0.0986761691324459,1,0.9493941,1,-0.016533387824892998,0,-1,short,-165.33387824892998,-0.0986761691324459,986.761691324459,6597.221976163374,1,1
XOM,2025-04-29,2025-05-05,0.0227347267891069,1,0.8629316,1,-0.025256823748350143,0,-1,short,-252.56823748350143,0.0227347267891069,-227.347267891069,6369.874708272305,1,0
ABBV,2025-05-06,2025-05-12,-0.0433712930893189,1,0.90007395,1,-0.005868010688573122,0,-1,short,-58.68010688573122,-0.0433712930893189,433.71293089318897,6803.587639165494,1,1
AMD,2025-05-06,2025-05-12,0.0407959328710405,1,0.9323085,1,0.001266722334548831,1,1,long,12.66722334548831,0.0407959328710405,407.959328710405,7211.546967875899,1,1
AVGO,2025-05-06,2025-05-12,0.0204107642680315,1,0.78103054,1,-0.02610728144645691,0,-1,short,-261.0728144645691,0.0204107642680315,-204.10764268031502,7007.439325195584,1,0
BAC,2025-05-06,2025-05-12,0.0120862312694127,1,0.77273595,1,0.0011987094767391682,1,1,long,11.987094767391682,0.0120862312694127,120.862312694127,7128.301637889711,1,1
BRK.B,2025-05-06,2025-05-12,-0.0241460189021915,1,0.8414864,1,-0.03169030696153641,0,-1,short,-316.9030696153641,-0.0241460189021915,241.460189021915,7369.761826911626,1,1
